PATIENT,FIRST_CANCER_DATE,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,AGE,AGE_AT_DIAGNOSIS,ENCOUNTER_COUNT,LAST_ENCOUNTER_DATE,FOLLOWUP_YEARS,MEDICATION_VALIDATED,PROCEDURE_VALIDATED,VALIDATED_COHORT,VALIDATION_SCORE,PHENOTYPE_CONFIDENCE
04c9cd49-fd7f-0e07-175e-2e29a7684ad4,2007-03-09,04c9cd49-fd7f-0e07-175e-2e29a7684ad4,1941-12-18,2011-01-01,999-30-9299,S99940316,X82078373X,Mr.,Heath320,Deckow585,,,M,asian,nonhispanic,M,Framingham  Massachusetts  US,939 Lindgren Path Suite 88,Boston,Massachusetts,Suffolk County,2116.0,42.32269124788541,-71.1280124612027,272921.3585,501435.8114999999,80.90075290896647,65.22108145106091,87,2011-01-06 20:28:25,3.8302532511978096,False,True,True,2,Moderate Confidence
04ce37fd-f555-a06f-041d-7183c50329b5,1976-02-07,04ce37fd-f555-a06f-041d-7183c50329b5,1926-01-25,1978-08-09,999-92-6154,S99980236,X42856037X,Ms.,Oralia106,Sanford861,,,S,white,nonhispanic,F,Mansfield  Massachusetts  US,566 Morissette Bay,Fitchburg,Massachusetts,Worcester County,1420.0,42.54172968144291,-71.79225938411028,2489780.841,452683.559,96.79671457905545,50.03422313483915,83,1978-08-14 21:02:57,2.516084873374401,False,True,True,2,Moderate Confidence
04e47a7f-b706-4534-432f-40a8499dff3d,1991-01-27,04e47a7f-b706-4534-432f-40a8499dff3d,1926-11-21,1995-04-10,999-50-2150,S99944217,X43774321X,Mr.,Clayton230,Swaniawski813,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,747 Veum Trail,Medford,Massachusetts,Middlesex County,2145.0,42.47285686144292,-71.11898082247359,3325705.7050000005,4753.3949999999995,95.97535934291581,64.18343600273785,187,1995-04-17 05:19:22,4.219028062970568,True,True,True,3,High Confidence
04eacea9-c81b-b553-216a-f3f924993ea8,2004-08-19,04eacea9-c81b-b553-216a-f3f924993ea8,1929-12-04,2011-12-27,999-77-6978,S99994304,X65465269X,Mrs.,Sanda877,Spinka232,,Heller342,M,white,nonhispanic,F,Teaticket  Massachusetts  US,704 Keeling Underpass,Norwood,Massachusetts,Norfolk County,,42.21405543603812,-71.15657683822424,2531911.6444999995,365871.28550000006,92.93908281998631,74.70773442847364,126,2011-12-28 19:34:00,7.356605065023956,True,True,True,3,High Confidence
0502d9e5-69c0-b4c1-9c48-7b96db17a50e,1998-06-30,0502d9e5-69c0-b4c1-9c48-7b96db17a50e,1937-09-07,,999-19-5106,S99936413,X87628676X,Mr.,Horacio317,Mena475,,,M,black,hispanic,M,Santo Domingo  National District  DO,783 Schulist Road Unit 59,Springfield,Massachusetts,Hampden County,1128.0,42.132860924191306,-72.54300787371928,537835.4739999999,86388.466,85.18001368925394,60.8104038329911,125,2021-12-03 09:42:55,23.42778918548939,False,True,True,2,Moderate Confidence
05088823-3848-a4d6-f289-c0d7a162582b,1991-11-01,05088823-3848-a4d6-f289-c0d7a162582b,1928-01-16,1995-04-15,999-19-3277,S99921913,X78105836X,Mr.,Reggie481,Harber290,,,S,white,nonhispanic,M,Boston  Massachusetts  US,309 Steuber Ranch,Leominster,Massachusetts,Worcester County,,42.529679588211955,-71.76817302662637,745776.8665,399491.2735,94.8227241615332,63.79192334017796,59,1995-04-18 05:51:08,3.460643394934976,True,True,True,3,High Confidence
053046e3-7eaf-c7f5-03cf-c98b2b9874f5,1992-08-03,053046e3-7eaf-c7f5-03cf-c98b2b9874f5,1944-09-12,1997-07-12,999-53-5852,S99990084,X46602109X,Ms.,Natalia964,Gaona896,,,S,white,hispanic,F,Mexico City  Mexico City  MX,803 Ebert Esplanade,Boston,Massachusetts,Suffolk County,2134.0,42.28858612923634,-71.09726781333316,2057662.5200000007,31719.51,78.16563997262149,47.89048596851472,63,1997-07-23 03:52:24,4.969199178644764,True,True,True,3,High Confidence
0552033d-dfc3-fa3f-3358-149495fc5190,2017-06-08,0552033d-dfc3-fa3f-3358-149495fc5190,1970-02-12,2021-05-26,999-67-1363,S99918989,X45927535X,Mrs.,Florencia449,Gallegos952,,Roybal79,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,761 Stanton Bay,Sturbridge,Massachusetts,Worcester County,,42.146734075082925,-72.05574046220148,1638661.1774999998,474408.6325,52.747433264887064,47.318275154004105,75,2021-05-27 16:55:31,3.9671457905544147,True,True,True,3,High Confidence
058a473d-771f-0e93-a9b7-89e0b1145e3f,1993-07-01,058a473d-771f-0e93-a9b7-89e0b1145e3f,1926-03-31,,999-17-5163,S99961669,X26199038X,Mr.,Mariano761,Monahan736,,,M,white,hispanic,M,Mattapoisett  Massachusetts  US,795 Reichel Meadow Apt 72,Fitchburg,Massachusetts,Worcester County,,42.59870479027068,-71.7977562979311,2370528.9970000004,426255.143,96.61875427789185,67.25256673511294,95,2022-01-10 03:29:54,28.528405201916495,False,False,False,1,Low Confidence
05b68474-001e-66c3-8e42-4ca70d5b3c3c,2011-12-29,05b68474-001e-66c3-8e42-4ca70d5b3c3c,1931-07-09,2016-04-19,999-39-1948,S99925587,X46760765X,Mr.,Dean966,Reichert620,,,M,white,nonhispanic,M,Boston  Massachusetts  US,664 Jaskolski Mission,Danvers,Massachusetts,Essex County,,42.56378836006462,-70.94692346142988,2136896.1684999997,296430.25149999984,91.34565366187543,80.47364818617385,113,2016-04-28 17:11:20,4.331279945242985,False,True,True,2,Moderate Confidence
05b8a3af-03d1-27db-6de0-cd523b2ea229,1996-11-26,05b8a3af-03d1-27db-6de0-cd523b2ea229,1932-09-06,2007-04-18,999-39-4453,S99983387,X88397916X,Mr.,Coleman27,Stoltenberg489,,,M,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,158 Schultz Path Unit 87,Chicopee,Massachusetts,Hampden County,,42.12478256362898,-72.63104039593867,1848206.131999999,879607.818,90.18206707734429,64.22176591375771,94,2007-04-24 10:01:14,10.406570841889117,True,True,True,3,High Confidence
05bb1a63-6cdf-a9cc-96f9-55764eae40da,2007-07-02,05bb1a63-6cdf-a9cc-96f9-55764eae40da,1928-12-16,,999-34-3965,S99913738,X81070808X,Mr.,Gordon377,Watsica258,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,377 Kunze Hollow Unit 45,Haverhill,Massachusetts,Essex County,1835.0,42.75404624462861,-71.12535503518224,2345407.573500001,299621.68649999995,93.90554414784394,78.54072553045859,368,2022-01-23 12:40:51,14.562628336755647,False,False,False,1,Low Confidence
05cf49f9-3fc4-3689-e9d1-c38b36599cb3,1975-12-08,05cf49f9-3fc4-3689-e9d1-c38b36599cb3,1929-07-15,,999-16-2621,S99950253,X21832162X,Mrs.,Micki733,Jast432,JD,Rowe323,M,white,nonhispanic,F,Boston  Massachusetts  US,1012 Block Green Unit 77,Pittsfield,Massachusetts,Berkshire County,,42.43013064840616,-73.25929446930012,1843965.1720000005,180157.3379999998,93.32785763175907,46.39835728952772,142,2022-01-24 17:22:14,46.130047912388775,False,False,False,1,Low Confidence
05e6494e-fbb6-9400-0851-772e0941055c,1991-11-24,05e6494e-fbb6-9400-0851-772e0941055c,1926-06-30,1996-11-25,999-80-2469,S99958944,X26175939X,Mr.,Tim88,Reichert620,,,M,white,nonhispanic,M,Salem  Massachusetts  US,983 Simonis Vale,Pinehurst,Massachusetts,Middlesex County,1866.0,42.52274535853009,-71.26629521257672,8789760.0025,21069.577500000007,96.36960985626284,65.40177960301163,1901,1996-11-27 17:06:09,5.0102669404517455,True,True,True,3,High Confidence
05fcff0b-727f-5866-2af1-ffe16c5e6bc4,2001-04-12,05fcff0b-727f-5866-2af1-ffe16c5e6bc4,1937-01-05,2006-12-17,999-42-1693,S99957249,X85863543X,Mr.,Frederick289,Bashirian201,,,M,black,nonhispanic,M,Middleborough  Massachusetts  US,306 Bartoletti Mall Suite 41,Boston,Massachusetts,Suffolk County,2130.0,42.26205241186088,-71.06305880970832,2965019.1024999996,1144.1175,85.8507871321013,64.26557152635182,143,2006-12-20 01:15:14,5.689253935660506,True,True,True,3,High Confidence
06080d82-623d-c3b7-b4db-4fc39dde28db,1988-07-31,06080d82-623d-c3b7-b4db-4fc39dde28db,1926-05-22,2000-10-27,999-27-3873,S99925065,X30189916X,Mr.,Jamar151,Becker968,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,351 Stiedemann Junction Apt 5,Rehoboth,Massachusetts,Bristol County,,41.891454527534904,-71.27583199868594,2872185.2204999994,176633.3295,96.47638603696099,62.19301848049281,508,2000-10-29 07:23:10,12.24640657084189,True,True,True,3,High Confidence
060d6f02-b982-f527-ac54-4f451ba4ebf7,1989-06-01,060d6f02-b982-f527-ac54-4f451ba4ebf7,1928-11-01,,999-19-3493,S99974979,X82381236X,Mr.,Carlos172,Valenzuela371,,,S,white,hispanic,M,Mexico City  Mexico City  MX,854 Dicki Green Suite 99,Fitchburg,Massachusetts,Worcester County,,42.60315752162553,-71.84936250073503,2405128.7469999995,498260.05299999955,94.02874743326488,60.580424366872,437,2022-01-20 09:25:59,32.63791923340178,False,False,False,1,Low Confidence
0617b04a-6b4e-33ae-42c3-aa9cddae084d,2016-06-30,0617b04a-6b4e-33ae-42c3-aa9cddae084d,1954-09-24,2019-09-28,999-37-8182,S99919648,X33089037X,Mr.,Ollie731,Price929,,,M,white,nonhispanic,M,Sharon  Massachusetts  US,787 Emmerich Promenade Apt 15,Fitchburg,Massachusetts,Worcester County,,42.6321091148389,-71.83466781449708,1700150.6925,39230.7675,68.13415468856947,61.765913757700204,49,2019-10-05 04:57:49,3.263518138261465,True,True,True,3,High Confidence
0653612e-1c01-3aa4-cc69-22fd4ca51ad7,1998-11-01,0653612e-1c01-3aa4-cc69-22fd4ca51ad7,1930-07-28,2000-12-04,999-49-2064,S99938565,X66907446X,Mrs.,Shawna986,Little434,,Green467,M,white,nonhispanic,F,Nizhny Novgorod  Nizhny Novgorod Oblast  RU,467 Buckridge Vale Apt 86,Holden,Massachusetts,Worcester County,,42.35469631973024,-71.87384139404318,1986311.613,917347.557,92.29295003422314,68.26283367556468,73,2000-12-11 15:03:31,2.11088295687885,True,True,True,3,High Confidence
067f71a3-28ea-b72f-852c-7a5d50d5db9e,1984-08-18,067f71a3-28ea-b72f-852c-7a5d50d5db9e,1924-06-21,2000-08-29,999-84-1784,S99978597,X86293386X,Mr.,Woodrow571,Windler79,,,S,white,nonhispanic,M,Dracut  Massachusetts  US,802 Moore Knoll,Boston,Massachusetts,Suffolk County,2116.0,42.392140953761086,-71.0237907575624,1988931.225,1035800.6250000002,98.39288158795345,60.158795345653665,107,2000-09-03 03:16:04,16.043805612594113,True,True,True,3,High Confidence
06922570-504b-5fd8-8b92-5ee19839e475,1988-02-15,06922570-504b-5fd8-8b92-5ee19839e475,1931-11-24,1991-07-16,999-61-6039,S99952338,X20342090X,Mr.,Terry864,Bartoletti50,,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,1029 Hoeger Station,Lowell,Massachusetts,Middlesex County,1854.0,42.66416859685989,-71.30433379941036,236069.87899999996,115578.311,90.9678302532512,56.22724161533196,78,1991-07-23 16:00:51,3.433264887063655,True,True,True,3,High Confidence
06922725-bc1c-5de8-cc4f-b2eb6ed74687,2014-05-21,06922725-bc1c-5de8-cc4f-b2eb6ed74687,1943-04-26,2018-12-31,999-15-8701,S99995309,X78423083X,Mr.,Wilbur107,Lehner980,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,437 Senger Wall,Worcester,Massachusetts,Worcester County,1610.0,42.24683100692541,-71.83352076920711,1934779.5654999996,211147.5945,79.5482546201232,71.06913073237509,78,2019-01-07 15:18:52,4.632443531827516,True,True,True,3,High Confidence
06b55a6c-4874-46ed-e7ef-613e74390b5d,2005-04-29,06b55a6c-4874-46ed-e7ef-613e74390b5d,1935-01-04,2009-11-09,999-34-3139,S99961458,X59408918X,Mr.,Chet188,Nienow652,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,1001 Koss Glen Apt 42,Sutton,Massachusetts,Worcester County,,42.1389431137576,-71.72216089820515,1886733.0355,24994.994499999997,87.854893908282,70.31622176591375,43,2009-11-13 17:51:26,4.542094455852156,False,True,True,2,Moderate Confidence
06b94754-3d33-aceb-019a-6351257d9de3,2013-10-07,06b94754-3d33-aceb-019a-6351257d9de3,1947-05-03,,999-31-2556,S99990631,X69262190X,Mrs.,Felisa186,Padberg411,,Hackett68,M,white,nonhispanic,F,Norton  Massachusetts  US,675 Gutmann Ville Unit 14,Oak Bluffs,Massachusetts,Dukes County,,41.47841262106401,-70.53333565097661,361967.1630000001,1548826.0969999994,75.52908966461328,66.43121149897331,59,2021-09-19 06:23:12,7.950718685831622,False,True,True,2,Moderate Confidence
06c42dbe-9cd6-62de-b56e-d50cba1cc052,1990-08-25,06c42dbe-9cd6-62de-b56e-d50cba1cc052,1926-05-01,1992-02-13,999-31-2890,S99925127,X60100300X,Mr.,Eduardo902,Thiel172,,,M,white,nonhispanic,M,West Brookfield  Massachusetts  US,851 Howe Junction,Cambridge,Massachusetts,Middlesex County,2141.0,42.35719073597052,-71.22168339646164,2048644.3725,75313.8075,96.53388090349075,64.31759069130733,77,1992-02-15 10:14:10,1.4757015742642026,False,True,True,2,Moderate Confidence
06d4e7be-9acd-0a55-858d-c9c1a75faef0,1985-06-18,06d4e7be-9acd-0a55-858d-c9c1a75faef0,1924-04-21,,999-25-6282,S99948511,X87350508X,Mr.,Werner409,Beer512,,,M,white,nonhispanic,M,Wilbraham  Massachusetts  US,186 Harber Gateway,Weston,Massachusetts,Middlesex County,,42.353042429509514,-71.2701216062572,2407065.71,244257.94999999995,98.55989048596851,61.158110882956876,59,2021-04-27 02:11:43,35.85763175906913,False,False,False,1,Low Confidence
06e2e255-ecef-81ed-b689-e53ac0293601,2001-04-10,06e2e255-ecef-81ed-b689-e53ac0293601,1923-08-07,2002-08-21,999-60-4956,S99952706,X34801445X,Mr.,Wilbur107,Rutherford999,,,M,white,hispanic,M,Haverhill  Massachusetts  US,430 Mraz Rue,Westfield,Massachusetts,Hampden County,1086.0,42.119044143109754,-72.81519096368038,1988274.5605000008,221567.30950000015,99.2662559890486,77.67556468172485,80,2002-09-03 18:26:06,1.3990417522245038,False,True,True,2,Moderate Confidence
07005671-ef5b-d1b9-d552-955c98cc6799,1982-04-19,07005671-ef5b-d1b9-d552-955c98cc6799,1926-01-17,1984-09-17,999-82-9629,S99937509,X79417604X,Mrs.,Hope196,Fahey393,,Kilback373,M,white,nonhispanic,F,Boston  Massachusetts  US,808 Runolfsdottir Spur,Shrewsbury,Massachusetts,Worcester County,,42.323211666281665,-71.66789542107341,2150250.792,367025.71799999994,96.8186173853525,56.251882272416154,63,1984-09-23 16:57:22,2.431211498973306,True,True,True,3,High Confidence
072c8afb-fcf6-c92b-de19-9a3e19bedf33,2001-07-06,072c8afb-fcf6-c92b-de19-9a3e19bedf33,1931-07-30,,999-80-7976,S99941120,X33654518X,Mr.,Ulysses632,Mante251,,,M,white,nonhispanic,M,Lee  Massachusetts  US,1077 Gleichner Forge Apt 71,Gardner,Massachusetts,Worcester County,1440.0,42.57231322710374,-72.01167147643291,434940.6415,312761.11850000004,91.28815879534565,69.9356605065024,89,2021-11-05 02:45:23,20.334017796030118,False,False,False,1,Low Confidence
07328bf0-8c7e-10f6-a797-f38bff54f368,2010-05-10,07328bf0-8c7e-10f6-a797-f38bff54f368,1953-01-28,,999-21-6126,S99940355,X57452328X,Mrs.,Madalene903,Ondricka197,,Schaefer657,M,black,nonhispanic,F,Boston  Massachusetts  US,918 Douglas Brook,Watertown,Massachusetts,Middlesex County,2472.0,42.33465208094321,-71.19679555436112,2628685.645999999,241354.90399999995,69.78781656399727,57.27857631759069,82,2021-10-18 18:40:13,11.441478439425051,False,True,True,2,Moderate Confidence
07769973-ef10-73ca-8b2d-8222f9ef5dc0,1976-09-03,07769973-ef10-73ca-8b2d-8222f9ef5dc0,1926-07-19,1979-05-09,999-89-5891,S99915197,X6554161X,Mr.,Jerrold404,Lubowitz58,,,M,white,hispanic,M,New Bedford  Massachusetts  US,1099 Roob Trailer Apt 49,Stoneham,Massachusetts,Middlesex County,,42.50155611548242,-71.10611723143991,740626.13,0.0,96.31759069130733,50.12731006160164,75,1979-05-15 05:41:17,2.6940451745379876,True,True,True,3,High Confidence
077e1376-0eb7-a41d-def3-11b98681c713,1986-04-14,077e1376-0eb7-a41d-def3-11b98681c713,1926-01-11,2009-09-12,999-69-1447,S99982723,X3652407X,Mr.,Wilburn655,Smitham825,,,M,white,nonhispanic,M,Mansfield Center  Massachusetts  US,624 Gutkowski Arcade,New Bedford,Massachusetts,Bristol County,2746.0,41.64677839645175,-71.05258455570866,8929961.227499995,61316.40249999998,96.83504449007529,60.25462012320329,541,2009-09-14 13:18:07,23.419575633127995,False,False,False,1,Low Confidence
0782eb8e-31aa-8c69-ca2b-cebaa6fc9b38,1989-04-28,0782eb8e-31aa-8c69-ca2b-cebaa6fc9b38,1926-02-12,1992-10-26,999-88-7548,S99930773,X40510256X,Mr.,Stephan15,Schowalter414,,,M,white,nonhispanic,M,Salem  Massachusetts  US,1009 Russel Route Unit 92,Middleborough Center,Massachusetts,Plymouth County,,41.89826296125112,-70.896225299011,2667923.727500001,11714.1525,96.74743326488706,63.20602327173169,115,1992-10-30 18:53:17,3.5071868583162216,False,True,True,2,Moderate Confidence
07de7d73-29c4-b06a-6b1f-a0eca63777f4,2018-04-25,07de7d73-29c4-b06a-6b1f-a0eca63777f4,1943-04-16,,999-15-3146,S99961087,X81495464X,Mrs.,María Soledad68,Gracia333,,Ojeda263,M,white,hispanic,F,Bogota  Bogota  CO,593 Gusikowski Crossroad,Saugus,Massachusetts,Essex County,,42.423205973124034,-71.02427386753718,2318766.2935,218342.0565,79.57563312799452,75.02532511978097,72,2021-09-24 20:57:46,3.4168377823408624,False,True,True,2,Moderate Confidence
083cdf75-0d19-42ef-b337-1e08e10e8499,1993-10-18,083cdf75-0d19-42ef-b337-1e08e10e8499,1929-07-29,,999-69-8623,S99922736,X87660106X,Mr.,Hugh686,Blanda868,,,M,white,nonhispanic,M,Ludlow  Massachusetts  US,473 Walsh Loaf Unit 86,Lynn,Massachusetts,Essex County,1904.0,42.48547836007723,-71.0157323341458,2665111.1100000003,524968.8700000001,93.28952772073922,64.22176591375771,61,2021-07-31 15:55:41,27.783709787816566,False,False,False,1,Low Confidence
083fef2b-5804-930e-e92f-27a698c870d6,1991-11-07,083fef2b-5804-930e-e92f-27a698c870d6,1928-01-04,,999-11-3200,S99928776,X69951249X,Mr.,Adolph80,Kshlerin58,JD,,S,black,nonhispanic,M,Canton  Massachusetts  US,395 Hartmann Trace Unit 7,Somerville,Massachusetts,Middlesex County,2145.0,42.39216709445847,-71.10693483875959,2310130.4140000003,472932.656,94.85557837097878,63.841204654346335,107,2021-06-30 12:27:49,29.645448323066393,False,False,False,1,Low Confidence
085a36dd-9e0c-0e65-f98a-dfffc70f1e75,2019-04-12,085a36dd-9e0c-0e65-f98a-dfffc70f1e75,1944-04-05,,999-30-4468,S99988187,X19776411X,Mrs.,Maya972,O'Hara248,PhD,Russel238,M,white,nonhispanic,F,Melrose  Massachusetts  US,778 Green Quay,Salisbury,Massachusetts,Essex County,1952.0,42.81368654163418,-70.81509219331029,2411483.01,391937.5599999998,78.60369609856262,75.01711156741958,99,2021-08-18 10:41:08,2.351813826146475,False,True,True,2,Moderate Confidence
085dd79c-44af-35e4-121d-ae04c03e1a08,2003-08-07,085dd79c-44af-35e4-121d-ae04c03e1a08,1926-04-22,2005-12-21,999-99-6167,S99961870,X34291620X,Mr.,Brendon298,Herzog843,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1039 Will Overpass,Springfield,Massachusetts,Hampden County,1199.0,42.11008914517582,-72.54101120530264,2298960.152,260719.62799999997,96.55852156057495,77.29226557152636,129,2005-12-22 11:28:27,2.3764544832306638,True,True,True,3,High Confidence
086c6343-e41c-5de9-15c0-a161f46f9c36,1986-08-18,086c6343-e41c-5de9-15c0-a161f46f9c36,1926-06-21,2012-05-04,999-80-3007,S99969076,X85076107X,Mr.,Jody426,Streich926,,,M,white,nonhispanic,M,Natick  Massachusetts  US,442 Torp Village,South Hadley,Massachusetts,Hampshire County,,42.246048169906935,-72.55450287428106,1799386.0405,142863.10950000002,96.39425051334702,60.158795345653665,82,2012-05-14 14:49:27,25.738535249828885,False,True,True,2,Moderate Confidence
086eafed-aa49-2313-133d-5c8fdd9052d0,1999-12-01,086eafed-aa49-2313-133d-5c8fdd9052d0,1931-02-18,2003-02-19,999-21-8543,S99911405,X73723442X,Mrs.,Laverna97,McKenzie376,,Kilback373,M,white,nonhispanic,F,Agawam  Massachusetts  US,452 Zieme Drive,Somerset,Massachusetts,Bristol County,2726.0,41.769582721863486,-71.14139432884649,2650512.941,200890.939,91.73169062286105,68.78302532511978,39,2003-02-26 14:56:24,3.238877481177276,False,True,True,2,Moderate Confidence
08742177-34cc-bf53-af9a-2e035e2f5610,1986-03-12,08742177-34cc-bf53-af9a-2e035e2f5610,1931-03-01,1989-08-15,999-31-5958,S99987487,X36155656X,Mr.,Kirby843,Stoltenberg489,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,861 Ryan Pathway,Dunstable,Massachusetts,Middlesex County,,42.71757004140609,-71.51233056855247,247177.42050000004,21851.3395,91.7015742642026,55.030800821355236,52,1989-08-20 11:52:58,3.4414784394250515,True,True,True,3,High Confidence
08c25f52-6d1d-4432-cf1b-ce5529c49d06,2003-07-13,08c25f52-6d1d-4432-cf1b-ce5529c49d06,1943-05-16,,999-46-1428,S99934013,X38830257X,Mr.,Anderson154,Ortiz186,,,M,white,nonhispanic,M,Bliss Corner  Massachusetts  US,964 Hand Fork Apt 3,Winchester,Massachusetts,Middlesex County,,42.444732091040535,-71.16060815793195,2086279.567,110754.82299999996,79.49349760438056,60.158795345653665,50,2021-12-19 20:07:42,18.43668720054757,False,True,True,2,Moderate Confidence
09134e59-e465-a3fc-9c9c-f1215878610b,1995-10-24,09134e59-e465-a3fc-9c9c-f1215878610b,1933-03-28,,999-73-5221,S99969850,X53754605X,Mr.,Sonny285,Reynolds644,,,M,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,844 Rau Track Unit 50,Taunton,Massachusetts,Bristol County,2718.0,41.914822407197946,-71.09747551799548,2348428.7715,167208.60850000006,89.62628336755647,62.573579739904176,573,2022-01-19 01:15:25,26.239561943874058,False,False,False,1,Low Confidence
094a5da2-1383-c773-3c3c-a3f75d28acda,1987-07-29,094a5da2-1383-c773-3c3c-a3f75d28acda,1922-04-04,1991-07-07,999-51-6398,S99919447,X62644609X,Mr.,Antione404,Krajcik437,,,M,white,nonhispanic,M,Monson  Massachusetts  US,724 Flatley Junction Suite 9,Ludlow,Massachusetts,Hampden County,,42.157618000235686,-72.46497712671047,2052089.475,142794.41499999998,100.60780287474333,65.31690622861053,39,1991-07-09 13:04:54,3.9452429842573578,False,True,True,2,Moderate Confidence
095b0a78-a421-9d53-6d4c-09f283ec2967,2000-04-15,095b0a78-a421-9d53-6d4c-09f283ec2967,1923-09-07,,999-86-7682,S99998693,X84230774X,Mrs.,Patria17,Runte676,,Cruickshank494,M,white,nonhispanic,F,Bellingham  Massachusetts  US,126 Bednar Terrace Apt 31,Belmont,Massachusetts,Middlesex County,2472.0,42.38654778423947,-71.20760552414582,2450536.6645,1300102.0454999986,99.1813826146475,76.6050650239562,88,2021-09-17 11:46:28,21.423682409308693,False,False,False,1,Low Confidence
0979b7f1-a8d3-22fb-7940-716a4e400646,1994-04-23,0979b7f1-a8d3-22fb-7940-716a4e400646,1932-07-07,1999-07-28,999-25-6798,S99984138,X51377323X,Mr.,Brent147,Pfannerstill264,,,M,white,nonhispanic,M,Hull  Massachusetts  US,598 Effertz Center,Swampscott,Massachusetts,Essex County,,42.47827080426887,-70.90707460555907,3022096.602499998,7639.2675,90.34907597535934,61.79329226557152,417,1999-07-30 03:07:48,5.2676249144421625,True,True,True,3,High Confidence
